filename,text,label
hp_doc_317.pdf," 
 Product carbon footprint  
HP 288 Pro G4 MT Business PC  
Estimated impact  
385 - 1570†  
kgCO 2e 
†All estimates of carbon 
footprint are uncertain. HP Inc  
reports the 5th and 95th 
percentile of the carbon 
footprint estimate to reflect 
that uncertainty. For this 
product, that estimate has a 
mean of 695 kg of CO2 -e and 
standard deviation of 185 kg of 
CO2 -e. Other organizations 
might report this value as 
695 +/- 185 kg of CO2 -e.   
 
 
As part of HP’s com mitment to continually improve  the environmental performance of our 
products, we are focusing on better understanding the impacts that occur at different stages of 
the product life cycle through the use of product carbon footprinting (PCF).  A product carbon 
footprint is defined as the  total amount of greenhouse gases emitted directly and indirectly by a 
product over its lifetime.  It includes emissions from materials extraction, manufacturing, 
distribution, use, and end -of-life management.   
The information provided here was calculated  using the PAIA tool†† and represents the lifecycle 
carbon footprint of a n industry -average desktop  computer with  the specifications listed in Under 
Assumptions on Page 2.    
 GHG emissions [percentage of total]   
 
  
 
Product carbon footprint   |  HP 288 Pro G4 MT Business PC  
Disclaimer  
††This calculation was done using  the 
Product  Attribute  to Impact  Algorithm  
(PAIA) m odel, Novem ber 2016 
Desktop  Version, copyright by the ICT 
Benchmarking collaboration , which 
includes  the Massachusetts Institute 
of Technology’s Materials Systems 
Laboratory and partners . PAIA  
estimates  the carbon footprint  of 
different  PC products , including 
uncertainty  of the result . Uncertainty 
is included  in order to  provide our 
customers with greater transparency  
in estimation  results . The PAIA  tool is  
not released  for use by the public. 
Results shown here  are subject  to 
change as the  tool is  updated . 
 
© Copyright 2020 HP Development Company, L.P. The information contained herein is subject  to change without notice. The only warranties for HP 
products and services are set forth in the express warranty statements accompanying such products and services. Nothing herei n should be 
construed as constituting an additional warranty. HP shall not be liable for technical or editorial errors or omissions contained herein.  
   
 The plot below shows the uncertainty associated with the various elements of the product carbon 
footprint.  Uncertainty in product carbon footprinting stems from differences in the data, assumptions, and methodology used.  Since uncertainty can be quite large, results should not b e 
compared with those of other products, but rather are intended to inform product design and life cycle management decisions.  
 
GHG emi ssions [kg CO2 eq]   
 
 
Assumptions   
 
Lifetime of product  5 years  
Use location  Worldwide  
Use energy demand (Yearly TEC)  92.8  kWh  
Product  weight  6.1 kg 
Final manufacturing location  China  
Additional product environmental  performance  
Additional information about HP’s carbon footprinting program can be found in HP’s yearly 
Sustainability Report, which is available on the HP Sustainability website .  The site also contains IT 
Eco Declarations, which provide product -specific environmental information, as well as 
information on HP’s product recycling programs.  
Learn more at  
HP’s Sustainability Website  
 
",pc
hp_doc_318.pdf," 
 Product carbon footprint  
HP 28 8 Pro G5 MT Business PC  
Estimated impact  
595 - 2580†  
kgCO 2e 
†All estimates of carbon 
footprint are uncertain. HP Inc  
reports the 5th and 95th 
percentile of the carbon 
footprint estimate to reflect 
that uncertainty. For this 
product, that estimate has a 
mean of 1120 kg of CO2 -e and 
standard deviation of 395 kg of 
CO2 -e. Other organizations 
might report this value as 1120  
+/- 395 kg of CO2 -e.   
 
 
As part of HP’s com mitment to continually improve  the environmental performance of our 
products, we are focusing on better understanding the impacts that occur at different stages of 
the product life cycle through the use of product carbon footprinting (PCF).  A product carbon 
footprint is defined as the  total amount of greenhouse gases emitted directly and indirectly by a 
product over its lifetime.  It includes emissions from materials extraction, manufacturing, 
distribution, use, and end -of-life management.   
The information provided here was calculated  using the PAIA tool†† and represents the lifecycle 
carbon footprint of a n industry -average desktop  computer with  the specifications listed in Under 
Assumptions on Page 2.    
 GHG emissions [percentage of total]   
 
  
 
 Product carbon footprint   |  HP 288 Pro G5 MT Business PC  
Disclaimer  
††This calculation was done using  the 
Product  Attribute  to Impact  Algorithm  
(PAIA) model, Novem ber 2016 
Desktop  Version, copyright by the ICT 
Benchmarking collaboration , which 
includes  the Massachusetts Institute 
of Technology’s Materials Systems 
Laboratory and partners . PAIA  
estimates  the carbon footprint  of 
different  PC products , including 
uncertainty  of the result . Uncertainty 
is included  in order to  provide our 
customers with greate r transparency  
in estimation  results . The PAIA  tool is  
not released  for use by the public. 
Results shown here  are subject  to 
change as the  tool is  updated . 
 
© Copyright 2020 HP Development Company, L.P. The information contained herein is subject  to change without notice. The only warranties for HP 
products and services are set forth in the express warranty statements accompanying such products and services. Nothing herein should be 
construed as constituting an additional warranty. HP shall not be liable for technical or editorial errors or omissions conta ined herein.  
   
 The plot below shows the uncertainty associated with the various elements of the product carbon 
footprint.  Uncertainty in product carbon footprinting stems from differences in the data, assumptions, and methodology used.  Since uncertainty can be quite large, results should not b e 
compared with those of other products, but rather are intended to inform product design and life cycle management decisions.  
 
GHG emi ssions [kg CO2 eq]   
 
 
Assumptions   
 
Lifetime of product  5 years  
Use location  Worldwide  
Use energy demand (Yearly TEC)  218.5  kWh  
Product  weight  5.6 kg 
Final manufacturing location  China  
Additional product environmental  performance  
Additional information about HP’s carbon footprinting program can be found in HP’s yearly 
Sustainability Report, which is available on the HP Sustainability website .  The site also contains IT 
Eco Declarations, which provide product -specific environmental information, as well as 
information on HP’s product recycling programs.  
Learn more at  
HP’s Sustainability Website  
 
",pc
hp_doc_319.pdf,"Product Carbon Footprint Report
30-Aug-2023
HP 288 Pro G6 Micro tower PC (ENERGY STAR)
GHG Emissions Manufacturing Breakout 
Mainboard and other boards 46%
Solid State Drive (SSD) 17%
Hard Drive (HDD) 12%
Chassis 9%
Power Supply Unit & External Cables 9%
Others* 4%
External components (Keyboard & Mouse) 2%
Packaging 1%
Assumptions 5
North America
139.91
6.18
0
China
Learn more at
HP’s Sustainability WebsiteAdditional information about HP’s carbon footprinting program can 
be found in HP’s yearly Sustainability Report, which is available on 
the HP Sustainability website.
The site also contains IT Eco Declarations, which provide product-
specific environmental information, as well as information on HP’s 
product recycling programs.
* Others section includes assembly energy, other subassemblies 
and all subassemblies packaging and transportAdditional product environmental performanceEstimated impact
As part of HP’s commitment to continually improve the environmental performance of our products, we utilize product carbon footprinting (PCF) to 
better understand environmental impacts that occur at different stages of the product life cycle.  A product carbon footprint is defined as the total 
amount of greenhouse gases emitted directly and indirectly by a product over its lifetime. Greenhouse gas emissions are reported as global warming 
potential for 100-year time horizon (GWP-100) in units of CO2 equivalence. Our product carbon footprints include full value chain emissions, which 
incorporate carbon emissions due to raw materials extraction, manufacturing, distribution, use, and product end-of-use.
The information provided here represents the lifecycle carbon footprint of an industry-average desktop computer  with the specifications listed in 
Assumptions table.
HP's environmental impact calculations are done in accordance with ISO 14040/44. All estimates of impact results are uncertain, resulting largely from 
data limitations and data quality. To mitigate this uncertainty, HP has developed HP-specific tools that use a combination of HP processes and product 
data, as well as high-quality lifecycle assessment data. HP strives to provide the most accurate environmental impact results but uncertainty will never 
be completely minimized and results should be considered accordingly.
Lifetime of product (years)
Use location
Use energy demand (kWh/year) 
Product weight (kg)
Screen size (in)
Final manufacturing location
© Copyright 2021 HP Development Company, L.P. The information contained herein is subject to change without notice. The only warranties for HP products and 
services are set forth in the express warranty statements accompanying such products and services. Nothing herein should be c ons trued as constituting an 
additional warranty.
550
kg CO2eq.
Manufacturing
31%Distribution
0%Use
68%End of Life
1%
Value chain 
carbon footprint ",pc
hp_doc_320.pdf," 
 Product carbon footprint  
HP 28 8 Pro G8 Microtower PC ENERGY STAR  
Estimated impact  
430 - 
1780†  
kgCO 2e 
†All estimates of carbon 
footprint are uncertain. HP Inc  
reports the 5th and 95th 
percentile of the carbon 
footprint estimate to reflect 
that uncertainty. For this 
product, that estimate has a 
mean of 780 kg of CO2 -e and 
standard deviation of 210  kg of 
CO2 -e. Other organizations 
might report this value as 780 
+/- 210  kg of CO2 -e.   
 
 
As part of HP’s com mitment to continually improve  the environmental performance of our 
products, we are focusing on better understanding the impacts that occur at different stages of 
the product life cycle through the use of product carbon footprinting (PCF).  A product carbon 
footprint is defined as the  total amount of greenhouse gases emitted directly and indirectly by a 
product over its lifetime.  It includes emissions from materials extraction, manufacturing, 
distribution, use, and end -of-life management.   
The information provided here was calculated  using the PAIA tool†† and represents the lifecycle 
carbon footprint of a n industry -average desktop  computer with  the specifications listed in Under 
Assumptions on Page 2.    
 GHG emissions [percentage of total]   
 
  
 
The plot below shows the uncertainty associated with the various elements of the product carbon 
footprint.  Uncertainty in product carbon footprinting stems from differences in the data, 
Product carbon footprint   |  HP 288 Pro G8 Microtower PC ENERGY STAR  
Disclaimer  
††This  calculation was done using  the 
Product  Attribute  to Impact  Algorithm  
(PAIA) model, Novem ber 2016 
Desktop  Version, copyright by the ICT 
Benchmarking collaboration , which 
includes  the Massachusetts I nstitute 
of Technology’s Materials Systems 
Laboratory and partners. PAIA  
estimates  the carbon footprint  of 
different  PC products , including 
uncertainty  of the  result . Uncertainty 
is included  in order to  provide our 
customers with greater transparency  
in es timation  results . The PAIA  tool is  
not released  for use by the public. 
Results shown here  are subject  to 
change as the  tool is  updated . 
 
© Copyright 2023  HP Development Company, L.P. The information contained herein is subject  to change without notice. The only warranties for HP 
products and services are set forth in the express warranty statements accompanying such products and services. Nothing herein should be 
construed as constituting an additional warranty. HP shall not be liable for technical or editorial errors or omissions conta ined herein.  
   
 assumptions, and methodology used.  Since uncertainty can be quite la rge, results should not be 
compared with those of other products, but rather are intended to inform product design and life 
cycle management decisions.   
 
GHG emi ssions [kg CO2 eq]  
 
 
Assumptions  
 
Lifetime of product  5 years  
Use location  Worldwide  
Use energy demand (Yearly TEC)  109.71  kWh  
Product  weight  5.65  kg 
Final manufacturing location  China  
Additional product environmental  performance  
Additional information about HP’s carbon footprinting  program can be found in HP’s yearly 
Sustainability Report, which is available on the HP Sustainability website .  The site also contains IT 
Eco Declarations, which provide product -specific environmental information, as well as 
information on HP’s product r ecycling programs.  
Learn more at  
HP’s Sustainability Website  
 
",pc
hp_doc_321.pdf," 
 Product carbon footprint  
HP 2 90 G1 SFF 
Estimated impact  
236 - 950†  
kgCO 2e 
†All estimates of carbon 
footprint are uncertain. HP Inc  
reports the 5th and 95th 
percentile of the carbon 
footprint estimate to reflect 
that uncertainty. For this 
product, that estimate has a 
mean of 421  kg of CO2- e and 
standard deviation of 108 kg of 
CO2 -e. Other organizations 
might report this value as 421  
+/- 108 kg of CO2- e.   
 
 
As part of HP’s com mitment to continually improve  the environmental performance of our 
products, we are focusing on better understanding the impacts that occur at different stages of the 
product life cycle through the use of product carbon footprinting (PCF).  A product carbon footprint 
is defined as the  total amount of greenhouse gases emitted directly and indirectly by a product over 
its lifetime.  It includes emissions from materials extraction, manufacturing, distribution, use, and 
end-of-life management.   
The information provided here was calculated  using the PAIA tool†† and represents the lifecycle 
carbon footprint of a n industry- average desktop  computer with  the specifications listed in Under 
Assumptions on Page 2.    
 GHG emissions [percentage of total]   
 
  
The plot below shows the uncertainty associated with the various elements of the product carbon 
footprint. Uncertainty in product carbon footprinting stems from differences in the data, assumptions, and methodology used. Since uncertainty can be quite large, results should not be compared with those of other products, but rather are intended to inform product design and life 
cycle management decisions.   
Product carbon footprint   |  HP 290 G1 SFF  
Disclaimer  
††This  calculation was done using  the 
Product  Attribute to Impact  Algorithm  
(PAIA) m odel, Novem ber 2016 
Desktop  Version, copyright by the ICT 
Benchmarking collaboration , which 
includes  the Massachusetts Institute 
of Technology’s Materials Systems 
Laboratory and partners . PAIA  
estimates  the carbon footprint  of 
different  PC products,  including 
uncertainty  of the result . Uncertainty 
is included  in order to  provide our 
customers with greater transparency  
in estimation  results . The PAIA  tool is  
not released  for use by the public. 
Results shown here  are subject to 
change as the  tool is  updated . 
 
© Copyright 2020 HP Development Company, L.P. The information contained herein is subject  to change without notice. The only warranties for HP 
products and services are set forth in the express warranty statements accompanying such products and services. Nothing herei n should be 
construed as constituting an additional warranty. HP shall not be lia ble for technical or editorial errors or omissions contained herein.  
   
 GHG emi ssions [kg CO2 eq]   
 
 
Assumptions   
 
Lifetime of product  5 years  
Use location  Worldwide  
Use energy demand (Yearly TEC)  53.67 kWh  
Product  weight  4.76 kg 
Final manufacturing location  China  
Additional product environmental performance  
Additional information about HP’s carbon footprinting program can be found in HP’s yearly 
Sustainability Report, which is available on the HP Sustainability website .  The site also contains IT 
Eco Declarations, which provide product -specific environmental information, as well as 
information on HP’s product recycling programs.  
Learn more at  
HP’s Sustainability Website  
 
",pc
hp_doc_322.pdf," 
 Product carbon footprint 
HP 290 G2 MT Business PC  
Estimated impact  
530 - 
2290†  
kgCO 2e 
†All estimates of carbon 
footprint are uncertain. HP Inc  
reports the 5th and 95th 
percentile of the carbon 
footprint estimate to reflect 
that uncertainty. For this 
product, that estimate has a 
mean of 970 kg of CO2 -e and 
standard deviation of 310 kg of 
CO2 -e. Other organizations 
might report this value as 970 
+/- 310 kg of CO2 -e.   
 
 
As part of HP’s com mitment to continually improve  the environmental performance of our 
products, we are focusing on better understanding the impacts that occur at different stages of 
the product life cycle through the use of product carbon footprinting (PCF).  A product carbon 
footprint is defined as the  total amount of greenhouse gases emitted directly and indirectly by a 
product over its lifetime.  It includes emissions from materials extraction, manufacturing, 
distribution, use, and end -of-life management.   
The information provided here was calculated  using the PAIA tool†† and represents the lifecycle 
carbon footprint of a n industry -average desktop  computer with  the specifications listed in Under 
Assumptions on Page 2.    
 GHG emissions [percentage of total]   
  
 
The plot below shows the uncertainty associated with the various elements of the product carbon 
footprint.  Uncertainty in product carbon footprinting stems from differences in the data, 
assumptions, and methodology used.  Since uncertainty can be quite la rge, results should not be 
Product carbon footprint   |  HP 290  G2 MT Business PC  
Disclaimer  
††This calculation was done using  the 
Product  Attribute  to Impact  Algorithm  
(PAIA) m odel, Novem ber 2016 
Desktop  Version, copyright by the ICT 
Benchmarking collaboration , which 
includes  the Massachusetts Institute 
of Technology’s Materials Systems 
Laboratory and partners . PAIA  
estimates  the carbon footprint  of 
different  PC products , including 
uncertainty  of the result . Uncertainty 
is included  in order to  provide our 
customers with greater transparency  
in estimation  results . The PAIA  tool is  
not released  for use by the public. 
Results shown here  are subject  to 
change as th e tool is  updated . 
 
© Copyright 2019 HP Development Company, L.P. The information contained herein is subject  to change without notice. The only warranties for HP 
products and services are set forth in the express warranty statements accompanying such products and services. Nothing herei n shoul d be 
construed as constituting an additional warranty. HP shall not be liable for technical or editorial errors or omissions conta ined herein.  
   
 compared with those of other products, but rather are intended to inform product design and life 
cycle management decisions.  
 
GHG emi ssions [kg CO2 eq]   
 
Assumptions  
 
Lifetime of product  5 years  
Use location  Worldwide  
Use energy demand (Yearly TEC)  171  kWh  
Product  weight  6.1 kg 
Final manufacturing location  China  
Additional product environmental  performance  
Additional information about HP’s carbon footprinting program can be found in HP’s yearly 
Sustainability Report, which is available on the HP Sustainability website .  The site also contains IT 
Eco Declarations, which provide product -specific environmental information, as well as 
information on HP’s product recycling programs.  
Learn more at  
HP’s Sustainability Website  
 
",pc
hp_doc_323.pdf," 
 Product carbon footprint  
HP 290 G2 SFF Business PC  
Estimated impact  
350 - 
1550†  
kgCO 2e 
†All estimates of carbon 
footprint are uncertain. HP Inc  
reports the 5th and 95th 
percentile of the carbon 
footprint estimate to reflect 
that uncertainty. For this 
product, that estimate has a 
mean of 645  kg of CO2 -e and 
standard deviation of 195  kg of 
CO2 -e. Other organizations 
might report this value as 645  
+/- 195  kg of CO2 -e.   
 
 
As part of HP’s com mitment to continually improve  the environmental performance of our 
products, we are focusing on better understanding the impacts that occur at different stages of 
the product life cycle through the use of product carbon footprinting (PCF).  A product carbon 
footprint is defined as the  total amount of greenhouse gases emitted directly and indirectly by a 
product over its lifetime.  It includes emissions from materials extraction, manufacturing, 
distribution, use, and end -of-life management.   
The information provided here was calculated  using the PAIA tool†† and represents the lifecycle 
carbon footprint of a n industry -average desktop  computer with  the specifications listed in Under 
Assumptions on Page 2.    
 GHG emissions [percentage of total]   
 
  
 
The plot below shows the uncertainty associated with the various elements of the product carbon 
footprint.  Uncertainty in product carbon footprinting stems from differences in the data, 
assumptions, and methodology used.  Since uncertainty can be quite la rge, results should not be 
Use
Mainboard (and other boards)
Power Supply Unit(s)
Chassis
Transport
Optical Drive(s)
Hard Drive(s)
Packaging
End of Life      Product carbon footprint   |  HP 290 G2 SFF Business PC  
Disclaimer  
††This  calculation was done using  the 
Product  Attribute  to Impact  Algorithm  
(PAIA) m odel, Novem ber 2016 
Desktop  Version, copyright by the ICT 
Benchmarking collaboration , which 
includes  the Massachusetts Institute 
of Technology’s Materials Systems 
Laboratory and partners . PAIA  
estimates  the carbon footprint  of 
different  PC products , including 
uncertainty  of the result . Uncertainty 
is included  in order to  provide our 
customers with greater transparency  
in estimation  results . The PAIA  tool is  
not released  for use by the public. 
Results shown here  are subject  to 
change as the  tool is  updated . 
 
© Copyright 2020  HP Development Company, L.P. The information containe d herein is subject  to change without notice. The only warranties for HP 
products and services are set forth in the express warranty statements accompanying such products and services. Nothing herei n should be 
construed as constituting an additional warranty. HP shall not be liable for technical or editorial errors or omissions contained herein.  
   
 compared with those of other products, but rather are intended to inform product design and life 
cycle management decisions.   
 
GHG emi ssions [kg CO2 eq]  
 
Assumptions   
 
Lifetime of product  5 years  
Use location  Worldwide  
Use energy demand (Yearly TEC)  97.49  kWh  
Product  weight  5.35  kg 
Final manufacturing location  China  
Additional product environmental  performance  
Additional information about HP’s carbon footprinting program can be found in HP’s yearly 
Sustainability Report, which is available on the HP Sustainability website .  The site also contains IT 
Eco Declarations, which provide product -specific environmental information, as well as 
information on HP’s product recycling programs.  
Learn more at  
HP’s Sustainability Website  
 02004006008001,0001,2001,4001,6001,800GWP impact / product (kg CO2eq)",pc
hp_doc_324.pdf," 
 Product carbon footprint  
HP 290 G3 MT Business PC  
Estimated impact  
595 - 2580†  
kgCO 2e 
†All estimates of carbon 
footprint are uncertain. HP Inc  
reports the 5th and 95th 
percentile of the carbon 
footprint estimate to reflect 
that uncertainty. For this 
product, that estimate has a 
mean of 1120 kg of CO2 -e and 
standard deviation of 395 kg of 
CO2 -e. Other organizations 
might report this value as 1120  
+/- 395 kg of CO2 -e.   
 
 
As part of HP’s com mitment to continually improve  the environmental performance of our 
products, we are focusing on better understanding the impacts that occur at different stages of 
the product life cycle through the use of product carbon footprinting (PCF).  A product carbon 
footprint is defined as the  total amount of greenhouse gases emitted directly and indirectly by a 
product over its lifetime.  It includes emissions from materials extraction, manufacturing, 
distribution, use, and end -of-life management.   
The information provided here was calculated  using the PAIA tool†† and represents the lifecycle 
carbon footprint of a n industry -average desktop  computer with  the specifications listed in Under 
Assumptions on Page 2.    
 GHG emissions [percentage of total]   
 
  
 
 Product carbon footprint   |  HP 290 G3 MT Business PC  
Disclaimer  
††This calculation was done using  the 
Product  Attribute  to Impact  Algorithm  
(PAIA) model, Novem ber 2016 
Desktop  Version, copyright by the ICT 
Benchmarking collaboration , which 
includes  the Massachusetts Institute 
of Technology’s Materials Systems 
Laboratory and partners . PAIA  
estimates  the carbon footprint  of 
different  PC products , including 
uncertainty  of the result . Uncertainty 
is included  in order to  provide our 
customers with greate r transparency  
in estimation  results . The PAIA  tool is  
not released  for use by the public. 
Results shown here  are subject  to 
change as the  tool is  updated . 
 
© Copyright 2020 HP Development Company, L.P. The information contained herein is subject  to change without notice. The only warranties for HP 
products and services are set forth in the express warranty statements accompanying such products and services. Nothing herein should be 
construed as constituting an additional warranty. HP shall not be liable for technical or editorial errors or omissions conta ined herein.  
   
 The plot below shows the uncertainty associated with the various elements of the product carbon 
footprint.  Uncertainty in product carbon footprinting stems from differences in the data, assumptions, and methodology used.  Since uncertainty can be quite large, results should not b e 
compared with those of other products, but rather are intended to inform product design and life cycle management decisions.  
 
GHG emi ssions [kg CO2 eq]   
 
 
Assumptions   
 
Lifetime of product  5 years  
Use location  Worldwide  
Use energy demand (Yearly TEC)  218.5  kWh  
Product  weight  5.6 kg 
Final manufacturing location  China  
Additional product environmental  performance  
Additional information about HP’s carbon footprinting program can be found in HP’s yearly 
Sustainability Report, which is available on the HP Sustainability website .  The site also contains IT 
Eco Declarations, which provide product -specific environmental information, as well as 
information on HP’s product recycling programs.  
Learn more at  
HP’s Sustainability Website  
 
",pc
hp_doc_325.pdf," 
 Product carbon footprint  
HP 290 G3 Small Form Factor PC  
Estimated impact  
350 - 
1430†  
kgCO 2e 
†All estimates of carbon 
footprint are uncertain. HP Inc  
reports the 5th and 95th 
percentile of the carbon 
footprint estimate to reflect 
that uncertainty. For this 
product, that estimate has a 
mean of 625 kg of CO2 -e and 
standard deviation of 150 kg of 
CO2 -e. Other organizations 
might report this value as 625 
+/- 150 kg of CO2- e.   
 
 
As part of HP’s com mitment to continually improve  the environmental performance of our 
products, we are focusing on better understanding the impacts that occur at different stages of 
the product life cycle through the use of product carbon footprinting (PCF).  A product carbon 
footprint is defined as the  total amount of greenhouse gases emitted directly and indirectly by a 
product over its lifetime.  It includes emissions from materials extraction, manufacturing, 
distribution, use, and end -of-life management.   
The information provided here was calculated  using the PAIA tool†† and represents the lifecycle 
carbon footprint of a n industry -average desktop  computer with  the specifications listed in Under 
Assumptions on Page 2.    
 GHG emissions [percentage of total]   
 
 
  
 
The plot below shows the uncertainty associated with the various elements of the product carbon 
footprint.  Uncertainty in product carbon footprinting stems from differences in the data, 
assumptions, and methodology used.  Since uncertainty can be quite la rge, results should not be 
Product carbon footprint   |  HP 290 G3 Small Form Factor PC  
Disclaimer  
††This calculation was done using  the 
Product  Attribute  to Impact  Algorithm  
(PAIA) m odel, Novem ber 2016 
Desktop  Version, copyright by the ICT 
Benchmarking collaboration , which 
includes  the Massachusetts Institute 
of Technology’s Materials Systems 
Laboratory and partners . PAIA  
estimates  the carbon footprint  of 
different  PC products , including 
uncertainty  of the result . Uncertainty 
is included  in order to  provide our 
customers with greater transparency  
in estimation  results . The PAIA  tool is  
not released  for use by the public. 
Results shown here  are subject  to 
change as th e tool is  updated . 
 
© Copyright 2020 HP Development Company, L.P. The information contained herein is subject  to change without notice. The only warranties for HP 
products and services are set forth in the express warranty statements accompanying such products and services. Nothing herei n shoul d be 
construed as constituting an additional warranty. HP shall not be liable for technical or editorial errors or omissions conta ined herein.  
   
 compared with those of other products, but rather are intended to inform product design and life 
cycle management decisions.  
 
GHG emi ssions [kg CO2 eq]   
 
 
Assumptions  
 
Lifetime of product  5 years  
Use location  Worldwide  
Use energy demand (Yearly TEC)  72.84  kWh  
Product  weight  5.53  kg 
Final manufacturing location  China  
Additional product environmental  performance  
Additional information about HP’s carbon footprinting program can be found in HP’s yearly 
Sustainability Report, which is available on the HP Sustainability website .  The site also contains IT 
Eco Declarations, which provide product -specific environmental information, as well as 
information on HP’s product recycling programs.  
Learn more at  
HP’s Sustainability Website  
 
",pc
hp_doc_326.pdf,"Product Carbon Footprint Report
30-Aug-2023
HP 290 G4 Microtower PC (ENERGY STAR)
GHG Emissions Manufacturing Breakout 
Mainboard and other boards 46%
Solid State Drive (SSD) 17%
Hard Drive (HDD) 12%
Chassis 9%
Power Supply Unit & External Cables 9%
Others* 4%
External components (Keyboard & Mouse) 2%
Packaging 1%
Assumptions 5
North America
139.91
6.18
0
China
Learn more at
HP’s Sustainability WebsiteAdditional information about HP’s carbon footprinting program can 
be found in HP’s yearly Sustainability Report, which is available on 
the HP Sustainability website.
The site also contains IT Eco Declarations, which provide product-
specific environmental information, as well as information on HP’s 
product recycling programs.
* Others section includes assembly energy, other subassemblies 
and all subassemblies packaging and transportAdditional product environmental performanceEstimated impact
As part of HP’s commitment to continually improve the environmental performance of our products, we utilize product carbon footprinting (PCF) to 
better understand environmental impacts that occur at different stages of the product life cycle.  A product carbon footprint is defined as the total 
amount of greenhouse gases emitted directly and indirectly by a product over its lifetime. Greenhouse gas emissions are reported as global warming 
potential for 100-year time horizon (GWP-100) in units of CO2 equivalence. Our product carbon footprints include full value chain emissions, which 
incorporate carbon emissions due to raw materials extraction, manufacturing, distribution, use, and product end-of-use.
The information provided here represents the lifecycle carbon footprint of an industry-average desktop computer  with the specifications listed in 
Assumptions table.
HP's environmental impact calculations are done in accordance with ISO 14040/44. All estimates of impact results are uncertain, resulting largely from 
data limitations and data quality. To mitigate this uncertainty, HP has developed HP-specific tools that use a combination of HP processes and product 
data, as well as high-quality lifecycle assessment data. HP strives to provide the most accurate environmental impact results but uncertainty will never 
be completely minimized and results should be considered accordingly.
Lifetime of product (years)
Use location
Use energy demand (kWh/year) 
Product weight (kg)
Screen size (in)
Final manufacturing location
© Copyright 2021 HP Development Company, L.P. The information contained herein is subject to change without notice. The only warranties for HP products and 
services are set forth in the express warranty statements accompanying such products and services. Nothing herein should be c ons trued as constituting an 
additional warranty.
550
kg CO2eq.
Manufacturing
31%Distribution
0%Use
68%End of Life
1%
Value chain 
carbon footprint ",pc
hp_doc_327.pdf,"Product Carbon Footprint Report
30-Aug-2023
HP 290 G4 PCI Microtower PC (ENERGY STAR)
GHG Emissions Manufacturing Breakout 
Mainboard and other boards 46%
Solid State Drive (SSD) 17%
Hard Drive (HDD) 12%
Chassis 9%
Power Supply Unit & External Cables 9%
Others* 4%
External components (Keyboard & Mouse) 2%
Packaging 1%
Assumptions 5
North America
139.91
6.18
0
China
Learn more at
HP’s Sustainability WebsiteAdditional information about HP’s carbon footprinting program can 
be found in HP’s yearly Sustainability Report, which is available on 
the HP Sustainability website.
The site also contains IT Eco Declarations, which provide product-
specific environmental information, as well as information on HP’s 
product recycling programs.
* Others section includes assembly energy, other subassemblies 
and all subassemblies packaging and transportAdditional product environmental performanceEstimated impact
As part of HP’s commitment to continually improve the environmental performance of our products, we utilize product carbon footprinting (PCF) to 
better understand environmental impacts that occur at different stages of the product life cycle.  A product carbon footprint is defined as the total 
amount of greenhouse gases emitted directly and indirectly by a product over its lifetime. Greenhouse gas emissions are reported as global warming 
potential for 100-year time horizon (GWP-100) in units of CO2 equivalence. Our product carbon footprints include full value chain emissions, which 
incorporate carbon emissions due to raw materials extraction, manufacturing, distribution, use, and product end-of-use.
The information provided here represents the lifecycle carbon footprint of an industry-average desktop computer  with the specifications listed in 
Assumptions table.
HP's environmental impact calculations are done in accordance with ISO 14040/44. All estimates of impact results are uncertain, resulting largely from 
data limitations and data quality. To mitigate this uncertainty, HP has developed HP-specific tools that use a combination of HP processes and product 
data, as well as high-quality lifecycle assessment data. HP strives to provide the most accurate environmental impact results but uncertainty will never 
be completely minimized and results should be considered accordingly.
Lifetime of product (years)
Use location
Use energy demand (kWh/year) 
Product weight (kg)
Screen size (in)
Final manufacturing location
© Copyright 2021 HP Development Company, L.P. The information contained herein is subject to change without notice. The only warranties for HP products and 
services are set forth in the express warranty statements accompanying such products and services. Nothing herein should be c ons trued as constituting an 
additional warranty.
550
kg CO2eq.
Manufacturing
31%Distribution
0%Use
68%End of Life
1%
Value chain 
carbon footprint ",pc
